round_id,event_name,round,fighter_name,kd,ts_landed,ts_attempted,td_landed,td_attempted,sub_attempted,rev,control,ss_landed,ss_attempted,head_ss_attempted,head_ss_landed,body_ss_attempted,body_ss_landed,leg_ss_attempted,leg_ss_landed,distance_ss_attempted,distance_ss_landed,clinch_ss_attempted,clinch_ss_landed,ground_ss_attempted,ground_ss_landed
23334,UFC 179: Aldo vs Mendes 2,1,Anthony Rocco Martin,0,2,12,1,1,3,0,177,1,11,1,11,0,0,0,0,1,11,0,0,0,0
23335,UFC Fight Night: MacDonald vs Saffiedine,1,Rory MacDonald,0,16,48,1,2,0,0,13,15,46,11,39,0,3,4,4,14,44,0,1,1,1
23336,UFC Fight Night: MacDonald vs Saffiedine,1,Tarec Saffiedine,0,10,41,0,0,0,0,0,10,41,2,33,1,1,7,7,10,41,0,0,0,0
23337,UFC Fight Night: MacDonald vs Saffiedine,2,Rory MacDonald,0,21,47,0,0,0,0,0,21,47,14,38,4,6,3,3,21,47,0,0,0,0
23338,UFC Fight Night: MacDonald vs Saffiedine,2,Tarec Saffiedine,0,23,70,0,0,0,0,0,23,70,13,54,1,4,9,12,23,70,0,0,0,0
23339,UFC Fight Night: MacDonald vs Saffiedine,3,Rory MacDonald,1,11,18,0,1,0,0,7,11,18,10,17,1,1,0,0,5,10,0,1,6,7
23340,UFC Fight Night: MacDonald vs Saffiedine,3,Tarec Saffiedine,0,9,25,0,0,0,0,0,9,25,3,17,0,0,6,8,9,25,0,0,0,0
23341,UFC Fight Night: MacDonald vs Saffiedine,1,Raphael Assuncao,0,29,45,0,2,0,0,5,26,42,10,26,4,4,12,12,19,32,7,10,0,0
23342,UFC Fight Night: MacDonald vs Saffiedine,1,Bryan Caraway,0,17,48,0,2,0,0,25,13,43,10,38,1,2,2,3,10,37,3,6,0,0
23343,UFC Fight Night: MacDonald vs Saffiedine,2,Raphael Assuncao,0,27,47,1,1,0,0,5,25,45,14,31,3,5,8,9,23,39,2,5,0,1
23344,UFC Fight Night: MacDonald vs Saffiedine,2,Bryan Caraway,0,15,47,2,2,0,0,34,15,45,8,31,3,6,4,8,14,39,1,6,0,0
23345,UFC Fight Night: MacDonald vs Saffiedine,3,Raphael Assuncao,0,27,49,1,3,0,0,31,24,46,15,37,4,4,5,5,14,32,9,13,1,1
23346,UFC Fight Night: MacDonald vs Saffiedine,3,Bryan Caraway,0,14,44,0,4,0,0,0,11,40,8,36,2,2,1,2,10,37,1,3,0,0
23347,UFC Fight Night: MacDonald vs Saffiedine,1,Chad Laprise,0,11,29,1,2,0,0,200,5,22,3,18,1,3,1,1,4,20,1,2,0,0
23348,UFC Fight Night: MacDonald vs Saffiedine,1,Yosdenis Cedeno,0,10,32,0,1,0,1,2,6,27,1,20,2,3,3,4,3,22,3,4,0,1
23349,UFC Fight Night: MacDonald vs Saffiedine,2,Chad Laprise,0,11,17,1,3,0,0,187,6,12,3,9,0,0,3,3,5,10,1,2,0,0
23350,UFC Fight Night: MacDonald vs Saffiedine,2,Yosdenis Cedeno,0,9,29,0,0,0,1,47,4,21,2,16,1,3,1,2,2,19,2,2,0,0
23351,UFC Fight Night: MacDonald vs Saffiedine,3,Chad Laprise,0,33,60,2,2,0,0,72,24,49,12,37,3,3,9,9,21,45,3,4,0,0
23352,UFC Fight Night: MacDonald vs Saffiedine,3,Yosdenis Cedeno,0,7,46,0,0,0,0,0,7,46,3,40,1,2,3,4,7,46,0,0,0,0
23353,UFC Fight Night: MacDonald vs Saffiedine,1,Elias Theodorou,0,21,50,0,2,0,0,101,14,43,2,30,10,11,2,2,6,30,8,13,0,0
23354,UFC Fight Night: MacDonald vs Saffiedine,1,Bruno Santos,0,16,28,2,2,0,0,37,12,24,7,19,3,3,2,2,7,18,5,6,0,0
23355,UFC Fight Night: MacDonald vs Saffiedine,2,Elias Theodorou,0,30,57,0,0,0,0,68,15,39,5,25,8,12,2,2,9,31,6,8,0,0
23356,UFC Fight Night: MacDonald vs Saffiedine,2,Bruno Santos,0,11,20,1,3,0,0,83,4,12,3,11,1,1,0,0,2,10,2,2,0,0
23357,UFC Fight Night: MacDonald vs Saffiedine,3,Elias Theodorou,0,53,71,3,5,0,0,224,14,24,11,20,3,4,0,0,6,15,2,3,6,6
23358,UFC Fight Night: MacDonald vs Saffiedine,3,Bruno Santos,0,2,6,1,1,0,0,30,0,4,0,4,0,0,0,0,0,3,0,1,0,0
23359,UFC Fight Night: MacDonald vs Saffiedine,1,Nordine Taleb,0,29,48,1,1,0,0,8,28,47,20,39,3,3,5,5,25,43,3,4,0,0
23360,UFC Fight Night: MacDonald vs Saffiedine,1,Li Jingliang,0,28,65,0,3,0,0,2,19,54,9,41,1,1,9,12,17,51,2,3,0,0
23361,UFC Fight Night: MacDonald vs Saffiedine,2,Nordine Taleb,0,25,44,1,1,0,0,49,19,38,13,30,4,6,2,2,17,36,2,2,0,0
23362,UFC Fight Night: MacDonald vs Saffiedine,2,Li Jingliang,0,16,59,2,4,0,0,35,12,53,6,45,1,2,5,6,11,52,1,1,0,0
23363,UFC Fight Night: MacDonald vs Saffiedine,3,Nordine Taleb,0,38,49,0,2,0,0,91,19,30,16,27,0,0,3,3,19,28,0,0,0,2
23364,UFC Fight Night: MacDonald vs Saffiedine,3,Li Jingliang,0,13,41,0,1,0,0,5,12,40,7,32,0,1,5,7,12,40,0,0,0,0
23365,UFC Fight Night: MacDonald vs Saffiedine,1,Mitch Gagnon,0,6,18,1,2,1,0,57,5,17,5,16,0,1,0,0,3,13,1,2,1,2
23366,UFC Fight Night: MacDonald vs Saffiedine,1,Roman Salazar,0,3,6,0,2,0,0,0,3,6,1,4,1,1,1,1,2,5,1,1,0,0
23367,UFC Fight Night: MacDonald vs Saffiedine,1,Daron Cruickshank,0,18,38,2,3,0,0,78,11,30,4,19,2,5,5,6,9,26,1,1,1,3
23368,UFC Fight Night: MacDonald vs Saffiedine,1,Anthony Njokuani,0,12,28,0,1,0,0,0,9,25,2,14,3,5,4,6,8,24,1,1,0,0
23369,UFC Fight Night: MacDonald vs Saffiedine,2,Daron Cruickshank,0,16,37,3,5,0,0,48,15,36,13,30,1,4,1,2,11,32,1,1,3,3
23370,UFC Fight Night: MacDonald vs Saffiedine,2,Anthony Njokuani,0,16,33,0,0,0,0,0,15,32,4,20,3,4,8,8,15,31,0,1,0,0
23371,UFC Fight Night: MacDonald vs Saffiedine,3,Daron Cruickshank,0,20,41,1,4,0,0,50,16,37,11,30,3,5,2,2,9,28,0,2,7,7
23372,UFC Fight Night: MacDonald vs Saffiedine,3,Anthony Njokuani,0,16,34,0,0,0,0,0,16,34,4,15,4,9,8,10,15,33,1,1,0,0
23373,UFC Fight Night: MacDonald vs Saffiedine,1,Olivier Aubin-Mercier,0,26,36,1,3,0,0,104,16,26,11,21,4,4,1,1,10,18,3,3,3,5
23374,UFC Fight Night: MacDonald vs Saffiedine,1,Jake Lindsey,0,50,66,1,1,0,0,40,11,26,1,11,2,3,8,12,8,22,3,3,0,1
23375,UFC Fight Night: MacDonald vs Saffiedine,2,Olivier Aubin-Mercier,0,18,25,1,2,1,0,81,15,22,11,17,3,4,1,1,15,22,0,0,0,0
23376,UFC Fight Night: MacDonald vs Saffiedine,2,Jake Lindsey,0,32,45,0,0,0,0,0,13,26,2,11,4,8,7,7,11,22,1,3,1,1
23377,UFC Fight Night: MacDonald vs Saffiedine,1,Jason Saggo,0,8,16,2,5,0,0,235,8,14,6,11,0,1,2,2,2,6,0,0,6,8
23378,UFC Fight Night: MacDonald vs Saffiedine,1,Paul Felder,0,22,32,0,0,0,0,0,17,25,15,23,1,1,1,1,2,4,6,7,9,14
23379,UFC Fight Night: MacDonald vs Saffiedine,2,Jason Saggo,0,16,28,1,6,0,0,51,11,19,7,13,2,3,2,3,8,15,2,3,1,1
23380,UFC Fight Night: MacDonald vs Saffiedine,2,Paul Felder,0,29,45,0,0,0,0,151,23,38,20,35,2,2,1,1,7,14,6,9,10,15
23381,UFC Fight Night: MacDonald vs Saffiedine,3,Jason Saggo,1,21,33,3,5,0,1,153,10,17,8,14,1,1,1,2,4,8,2,2,4,7
23382,UFC Fight Night: MacDonald vs Saffiedine,3,Paul Felder,0,21,32,1,1,0,0,70,11,21,9,19,1,1,1,1,3,8,3,5,5,8
23383,UFC Fight Night: MacDonald vs Saffiedine,1,Paddy Holohan,0,22,29,3,4,0,0,220,10,15,3,7,2,3,5,5,7,11,1,2,2,2
23384,UFC Fight Night: MacDonald vs Saffiedine,1,Chris Kelades,0,18,24,0,3,0,0,29,5,9,3,7,2,2,0,0,1,4,4,5,0,0
23385,UFC Fight Night: MacDonald vs Saffiedine,2,Paddy Holohan,0,12,17,0,2,0,0,156,5,10,4,9,0,0,1,1,2,6,0,0,3,4
23386,UFC Fight Night: MacDonald vs Saffiedine,2,Chris Kelades,0,44,59,1,1,1,0,117,32,46,20,33,9,10,3,3,3,6,11,11,18,29
23387,UFC Fight Night: MacDonald vs Saffiedine,3,Paddy Holohan,0,21,30,0,0,0,0,12,11,20,6,14,3,4,2,2,8,17,0,0,3,3
23388,UFC Fight Night: MacDonald vs Saffiedine,3,Chris Kelades,0,26,45,1,1,0,0,228,13,30,7,22,4,5,2,3,5,18,0,0,8,12
23389,UFC Fight Night: MacDonald vs Saffiedine,1,Albert Tumenov,2,4,12,0,0,0,0,2,4,12,4,12,0,0,0,0,2,7,0,0,2,5
23390,UFC Fight Night: MacDonald vs Saffiedine,1,Matt Dwyer,0,0,6,0,0,0,0,5,0,6,0,5,0,1,0,0,0,6,0,0,0,0
23391,UFC Fight Night: MacDonald vs Saffiedine,1,Pedro Munhoz,0,2,2,0,0,1,0,0,2,2,0,0,0,0,2,2,2,2,0,0,0,0
23392,UFC Fight Night: MacDonald vs Saffiedine,1,Jerrod Sanders,0,1,2,0,1,0,0,10,1,2,0,1,0,0,1,1,1,2,0,0,0,0
23393,UFC Fight Night: Nelson vs Story,1,Gunnar Nelson,0,8,13,1,1,0,0,16,8,13,3,7,4,5,1,1,5,10,3,3,0,0
23394,UFC Fight Night: Nelson vs Story,1,Rick Story,0,27,49,0,0,0,0,0,18,39,2,22,7,8,9,9,12,32,6,7,0,0
23395,UFC Fight Night: Nelson vs Story,2,Gunnar Nelson,0,11,26,0,1,0,0,0,11,26,9,24,2,2,0,0,11,26,0,0,0,0
23396,UFC Fight Night: Nelson vs Story,2,Rick Story,0,29,62,1,1,0,0,4,29,62,10,42,12,13,7,7,25,58,4,4,0,0
23397,UFC Fight Night: Nelson vs Story,3,Gunnar Nelson,0,8,18,0,1,0,0,4,8,18,6,16,2,2,0,0,7,17,1,1,0,0
23398,UFC Fight Night: Nelson vs Story,3,Rick Story,0,41,72,0,0,0,0,0,32,63,12,39,15,19,5,5,25,53,7,10,0,0
23399,UFC Fight Night: Nelson vs Story,4,Gunnar Nelson,0,11,25,0,1,0,0,1,10,24,8,18,2,4,0,2,10,24,0,0,0,0
23400,UFC Fight Night: Nelson vs Story,4,Rick Story,1,61,98,0,0,0,0,32,41,77,30,61,6,10,5,6,30,60,4,5,7,12
23401,UFC Fight Night: Nelson vs Story,5,Gunnar Nelson,0,16,26,0,0,0,0,0,16,26,13,22,2,3,1,1,16,26,0,0,0,0
23402,UFC Fight Night: Nelson vs Story,5,Rick Story,0,53,79,0,0,0,0,0,48,74,27,47,18,23,3,4,45,67,3,7,0,0
23403,UFC Fight Night: Nelson vs Story,1,Akira Corassani,0,11,29,0,0,0,0,10,11,29,8,23,1,1,2,5,10,26,1,3,0,0
23404,UFC Fight Night: Nelson vs Story,1,Max Holloway,1,38,62,0,0,0,0,11,31,51,25,42,4,6,2,3,20,36,4,6,7,9
23405,UFC Fight Night: Nelson vs Story,1,Ilir Latifi,0,2,6,0,0,0,0,0,2,6,2,6,0,0,0,0,2,6,0,0,0,0
23406,UFC Fight Night: Nelson vs Story,1,Jan Blachowicz,0,14,21,0,0,0,0,6,13,20,9,15,1,2,3,3,6,12,0,0,7,8
23407,UFC Fight Night: Nelson vs Story,1,Niklas Backstrom,0,7,12,0,0,0,0,0,7,12,4,9,0,0,3,3,5,10,2,2,0,0
23408,UFC Fight Night: Nelson vs Story,1,Mike Wilkinson,1,7,16,0,1,0,0,2,6,15,4,12,0,1,2,2,3,10,0,0,3,5
23409,UFC Fight Night: Nelson vs Story,1,Magnus Cedenblad,0,62,64,1,2,0,0,254,9,11,2,4,2,2,5,5,5,6,4,4,0,1
23410,UFC Fight Night: Nelson vs Story,1,Scott Askham,0,27,30,0,0,0,0,0,7,10,2,4,2,2,3,4,7,10,0,0,0,0
23411,UFC Fight Night: Nelson vs Story,2,Magnus Cedenblad,0,45,48,1,2,0,0,123,8,11,3,5,3,4,2,2,2,5,6,6,0,0
23412,UFC Fight Night: Nelson vs Story,2,Scott Askham,1,38,42,0,1,0,0,114,27,31,10,13,7,8,10,10,5,7,22,24,0,0
23413,UFC Fight Night: Nelson vs Story,3,Magnus Cedenblad,0,72,81,1,2,0,0,211,6,12,5,10,0,1,1,1,3,7,1,3,2,2
23414,UFC Fight Night: Nelson vs Story,3,Scott Askham,0,21,23,0,0,0,0,37,8,10,4,5,3,4,1,1,4,6,2,2,2,2
23415,UFC Fight Night: Nelson vs Story,1,Nicholas Musoke,0,32,53,0,0,0,0,195,17,38,6,27,3,3,8,8,8,28,9,10,0,0
23416,UFC Fight Night: Nelson vs Story,1,Alexander Yakovlev,0,10,19,0,4,0,0,0,10,19,4,12,4,5,2,2,9,18,1,1,0,0
23417,UFC Fight Night: Nelson vs Story,2,Nicholas Musoke,0,39,68,0,2,0,0,121,31,60,19,47,8,9,4,4,27,54,4,6,0,0
23418,UFC Fight Night: Nelson vs Story,2,Alexander Yakovlev,0,13,38,0,2,0,0,3,13,38,6,29,3,5,4,4,13,38,0,0,0,0
23419,UFC Fight Night: Nelson vs Story,3,Nicholas Musoke,0,26,62,0,2,0,0,91,22,58,16,52,4,4,2,2,18,53,4,5,0,0
23420,UFC Fight Night: Nelson vs Story,3,Alexander Yakovlev,0,21,50,0,3,0,0,3,21,50,14,42,4,5,3,3,21,50,0,0,0,0
23421,UFC Fight Night: Nelson vs Story,1,Dennis Siver,0,23,52,1,1,1,0,126,12,40,8,33,2,4,2,3,12,40,0,0,0,0
23422,UFC Fight Night: Nelson vs Story,1,Charles Rosa,0,9,49,0,1,0,0,0,9,49,6,38,0,5,3,6,9,49,0,0,0,0
23423,UFC Fight Night: Nelson vs Story,2,Dennis Siver,0,28,50,1,1,0,2,171,11,30,6,24,1,2,4,4,11,30,0,0,0,0
23424,UFC Fight Night: Nelson vs Story,2,Charles Rosa,0,15,35,1,2,0,2,43,10,29,8,24,1,2,1,3,10,29,0,0,0,0
23425,UFC Fight Night: Nelson vs Story,3,Dennis Siver,0,58,69,1,1,0,0,234,10,16,8,14,1,1,1,1,8,14,0,0,2,2
23426,UFC Fight Night: Nelson vs Story,3,Charles Rosa,0,5,15,1,1,1,1,12,3,13,1,11,1,1,1,1,3,11,0,0,0,2
23427,UFC Fight Night: Nelson vs Story,1,Cathal Pendred,0,17,27,1,8,0,0,137,16,26,4,14,6,6,6,6,10,20,6,6,0,0
23428,UFC Fight Night: Nelson vs Story,1,Gasan Umalatov,0,14,27,0,1,0,0,2,7,18,5,14,1,3,1,1,6,16,1,2,0,0
23429,UFC Fight Night: Nelson vs Story,2,Cathal Pendred,0,18,36,0,3,0,0,13,16,34,4,21,4,4,8,9,15,33,1,1,0,0
23430,UFC Fight Night: Nelson vs Story,2,Gasan Umalatov,0,24,46,0,0,0,0,6,16,37,13,33,1,2,2,2,15,34,1,1,0,2
23431,UFC Fight Night: Nelson vs Story,3,Cathal Pendred,0,23,43,0,3,0,0,0,23,43,6,23,2,4,15,16,23,43,0,0,0,0
23432,UFC Fight Night: Nelson vs Story,3,Gasan Umalatov,0,16,43,0,0,0,0,0,15,42,10,34,2,4,3,4,14,41,1,1,0,0
23433,UFC Fight Night: Nelson vs Story,1,Tor Troeng,0,13,22,0,10,0,0,124,7,16,1,10,2,2,4,4,2,11,5,5,0,0
23434,UFC Fight Night: Nelson vs Story,1,Krzysztof Jotko,0,44,53,0,0,0,0,32,20,28,9,17,5,5,6,6,7,13,13,15,0,0
23435,UFC Fight Night: Nelson vs Story,2,Tor Troeng,0,9,23,0,4,0,0,33,4,18,3,16,0,1,1,1,4,17,0,1,0,0
23436,UFC Fight Night: Nelson vs Story,2,Krzysztof Jotko,0,59,70,0,0,0,0,82,36,45,16,25,19,19,1,1,8,15,24,25,4,5
23437,UFC Fight Night: Nelson vs Story,3,Tor Troeng,0,4,15,0,5,0,0,94,4,13,2,11,2,2,0,0,0,8,4,5,0,0
23438,UFC Fight Night: Nelson vs Story,3,Krzysztof Jotko,0,29,36,1,2,0,0,84,18,25,5,11,7,8,6,6,3,8,15,17,0,0
23439,UFC Fight Night: Nelson vs Story,1,Mairbek Taisumov,1,9,10,0,0,0,0,5,9,10,8,9,0,0,1,1,6,7,0,0,3,3
23440,UFC Fight Night: Nelson vs Story,1,Marcin Bandel,0,3,7,0,0,0,0,0,3,7,3,7,0,0,0,0,3,7,0,0,0,0
23441,UFC Fight Night: Nelson vs Story,1,Zubaira Tukhugov,0,43,70,0,0,0,0,7,40,67,34,60,5,6,1,1,27,52,8,9,5,6
23442,UFC Fight Night: Nelson vs Story,1,Ernest Chavez,0,12,30,0,0,0,0,0,12,30,9,24,0,1,3,5,12,30,0,0,0,0
23443,UFC 178: Johnson vs Cariaso,1,Demetrious Johnson,0,30,42,1,1,0,0,174,19,30,5,12,12,14,2,4,7,14,10,11,2,5
23444,UFC 178: Johnson vs Cariaso,1,Chris Cariaso,0,10,26,0,1,0,0,3,5,21,1,16,2,2,2,3,3,19,2,2,0,0
23445,UFC 178: Johnson vs Cariaso,2,Demetrious Johnson,0,17,24,0,0,2,0,110,8,13,7,12,1,1,0,0,0,4,0,0,8,9
23446,UFC 178: Johnson vs Cariaso,2,Chris Cariaso,0,3,9,0,0,0,0,0,1,6,0,3,0,1,1,2,1,6,0,0,0,0
23447,UFC 178: Johnson vs Cariaso,1,Donald Cerrone,0,19,47,0,1,0,0,5,19,47,6,31,8,11,5,5,16,42,3,5,0,0
23448,UFC 178: Johnson vs Cariaso,1,Eddie Alvarez,0,28,68,0,2,0,0,37,23,63,17,50,5,12,1,1,12,44,11,19,0,0
23449,UFC 178: Johnson vs Cariaso,2,Donald Cerrone,0,27,57,0,0,0,0,15,27,57,5,30,11,15,11,12,20,47,7,10,0,0
23450,UFC 178: Johnson vs Cariaso,2,Eddie Alvarez,0,18,38,0,2,0,0,0,16,36,10,27,5,8,1,1,15,35,1,1,0,0
23451,UFC 178: Johnson vs Cariaso,3,Donald Cerrone,1,55,78,0,1,0,0,97,42,62,23,43,9,9,10,10,29,43,7,8,6,11
23452,UFC 178: Johnson vs Cariaso,3,Eddie Alvarez,0,18,51,0,1,0,0,0,9,39,9,34,0,4,0,1,7,35,2,4,0,0
23453,UFC 178: Johnson vs Cariaso,1,Dustin Poirier,0,10,19,0,0,0,0,0,10,19,3,11,0,0,7,8,10,19,0,0,0,0
23454,UFC 178: Johnson vs Cariaso,1,Conor McGregor,1,9,29,0,0,0,0,3,9,29,8,25,1,4,0,0,5,25,0,0,4,4
23455,UFC 178: Johnson vs Cariaso,1,Tim Kennedy,0,4,28,0,2,0,0,0,4,28,0,16,2,7,2,5,4,28,0,0,0,0
23456,UFC 178: Johnson vs Cariaso,1,Yoel Romero,0,14,22,2,2,0,0,16,12,20,5,10,2,3,5,7,12,20,0,0,0,0
23457,UFC 178: Johnson vs Cariaso,2,Tim Kennedy,0,27,59,0,2,1,0,1,25,57,17,42,6,13,2,2,16,42,9,15,0,0
23458,UFC 178: Johnson vs Cariaso,2,Yoel Romero,0,12,36,1,2,0,0,75,9,32,6,26,1,2,2,4,7,27,2,5,0,0
23459,UFC 178: Johnson vs Cariaso,3,Tim Kennedy,0,1,1,0,2,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0
23460,UFC 178: Johnson vs Cariaso,3,Yoel Romero,2,25,35,0,0,0,0,35,18,28,17,26,0,1,1,1,6,11,3,3,9,14
23461,UFC 178: Johnson vs Cariaso,1,Cat Zingano,0,14,18,1,1,1,0,88,3,4,3,4,0,0,0,0,0,1,1,1,2,2
23462,UFC 178: Johnson vs Cariaso,1,Amanda Nunes,0,32,49,1,2,0,0,188,21,35,19,33,0,0,2,2,1,1,0,2,20,32
23463,UFC 178: Johnson vs Cariaso,2,Cat Zingano,0,55,64,1,1,2,0,267,20,29,13,20,5,7,2,2,0,2,3,3,17,24
23464,UFC 178: Johnson vs Cariaso,2,Amanda Nunes,0,4,4,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0
23465,UFC 178: Johnson vs Cariaso,3,Cat Zingano,0,24,34,1,1,0,0,62,17,27,15,25,2,2,0,0,1,2,3,4,13,21
23466,UFC 178: Johnson vs Cariaso,3,Amanda Nunes,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
23467,UFC 178: Johnson vs Cariaso,1,Dominick Cruz,0,26,35,2,2,0,0,22,26,35,26,35,0,0,0,0,4,9,0,0,22,26
23468,UFC 178: Johnson vs Cariaso,1,Takeya Mizugaki,0,3,11,0,0,0,0,0,2,10,2,9,0,1,0,0,2,10,0,0,0,0
23469,UFC 178: Johnson vs Cariaso,1,Jorge Masvidal,0,24,61,0,0,0,0,3,20,56,10,42,8,10,2,4,17,53,3,3,0,0
23470,UFC 178: Johnson vs Cariaso,1,James Krause,0,25,63,0,1,0,0,27,23,61,19,49,2,8,2,4,22,59,1,2,0,0
23471,UFC 178: Johnson vs Cariaso,2,Jorge Masvidal,1,37,64,1,2,0,1,76,34,60,22,45,11,12,1,3,25,49,7,9,2,2
23472,UFC 178: Johnson vs Cariaso,2,James Krause,0,23,48,0,1,0,0,44,23,48,15,36,4,7,4,5,23,47,0,1,0,0
23473,UFC 178: Johnson vs Cariaso,3,Jorge Masvidal,0,24,51,1,2,0,0,101,15,41,10,32,4,7,1,2,12,37,3,4,0,0
23474,UFC 178: Johnson vs Cariaso,3,James Krause,0,13,37,0,3,0,0,31,12,36,10,32,2,3,0,1,12,36,0,0,0,0
23475,UFC 178: Johnson vs Cariaso,1,Patrick Cote,0,28,42,0,4,0,0,81,26,40,2,12,5,7,19,21,16,29,10,11,0,0
23476,UFC 178: Johnson vs Cariaso,1,Stephen Thompson,0,14,33,0,0,0,0,21,13,32,7,23,4,7,2,2,8,26,5,6,0,0
23477,UFC 178: Johnson vs Cariaso,2,Patrick Cote,0,17,45,0,1,0,0,26,17,45,3,18,3,10,11,17,15,43,2,2,0,0
23478,UFC 178: Johnson vs Cariaso,2,Stephen Thompson,0,28,46,0,0,0,0,1,28,46,20,36,3,5,5,5,25,43,3,3,0,0
23479,UFC 178: Johnson vs Cariaso,3,Patrick Cote,0,10,38,0,3,0,0,0,10,38,4,22,0,9,6,7,10,37,0,1,0,0
23480,UFC 178: Johnson vs Cariaso,3,Stephen Thompson,1,25,59,0,0,0,0,17,23,56,19,50,2,4,2,2,19,47,0,0,4,9
23481,UFC 178: Johnson vs Cariaso,1,John Howard,0,13,23,0,0,0,0,3,7,15,3,10,0,1,4,4,3,5,4,10,0,0
23482,UFC 178: Johnson vs Cariaso,1,Brian Ebersole,0,31,43,1,1,0,0,181,17,24,4,10,2,2,11,12,8,14,6,7,3,3
23483,UFC 178: Johnson vs Cariaso,2,John Howard,0,38,46,2,3,0,0,187,6,12,3,8,0,0,3,4,6,12,0,0,0,0
23484,UFC 178: Johnson vs Cariaso,2,Brian Ebersole,0,33,43,0,1,0,1,16,4,12,3,7,0,1,1,4,3,10,0,1,1,1
23485,UFC 178: Johnson vs Cariaso,3,John Howard,0,46,59,0,1,0,0,56,29,39,13,22,8,9,8,8,17,23,12,16,0,0
23486,UFC 178: Johnson vs Cariaso,3,Brian Ebersole,0,40,70,0,3,0,0,0,28,58,14,36,5,11,9,11,21,48,7,10,0,0
23487,UFC 178: Johnson vs Cariaso,1,Jon Tuck,0,24,40,0,0,1,0,0,12,27,5,18,5,7,2,2,8,21,4,6,0,0
23488,UFC 178: Johnson vs Cariaso,1,Kevin Lee,0,27,53,2,3,0,0,154,22,48,13,36,9,12,0,0,6,26,13,17,3,5
23489,UFC 178: Johnson vs Cariaso,2,Jon Tuck,0,32,51,0,0,1,0,7,13,29,6,21,5,6,2,2,8,22,3,5,2,2
23490,UFC 178: Johnson vs Cariaso,2,Kevin Lee,0,27,59,1,4,0,0,157,20,47,13,38,7,9,0,0,12,34,4,7,4,6
23491,UFC 178: Johnson vs Cariaso,3,Jon Tuck,0,12,34,0,0,0,0,0,5,24,2,21,0,0,3,3,4,18,0,3,1,3
23492,UFC 178: Johnson vs Cariaso,3,Kevin Lee,0,46,78,1,2,0,0,214,32,62,27,57,5,5,0,0,6,24,2,3,24,35
23493,UFC 178: Johnson vs Cariaso,1,Manvel Gamburyan,0,8,30,1,3,0,0,32,7,27,2,21,2,2,3,4,5,24,2,3,0,0
23494,UFC 178: Johnson vs Cariaso,1,Cody Gibson,0,32,78,0,0,0,0,46,29,75,22,67,6,7,1,1,18,61,11,14,0,0
23495,UFC 178: Johnson vs Cariaso,2,Manvel Gamburyan,0,12,33,1,3,1,0,60,4,25,3,22,0,2,1,1,3,19,1,5,0,1
23496,UFC 178: Johnson vs Cariaso,2,Cody Gibson,1,29,53,1,2,0,0,116,20,43,13,36,5,5,2,2,10,25,6,11,4,7
23497,UFC Fight Night: Hunt vs Nelson,1,Mark Hunt,0,16,48,0,0,0,0,0,16,48,12,42,3,5,1,1,13,45,3,3,0,0
23498,UFC Fight Night: Hunt vs Nelson,1,Roy Nelson,0,11,37,0,3,0,0,0,11,37,9,34,1,1,1,2,11,37,0,0,0,0
23499,UFC Fight Night: Hunt vs Nelson,2,Mark Hunt,1,16,43,0,0,0,0,2,16,43,16,43,0,0,0,0,15,40,1,3,0,0
23500,UFC Fight Night: Hunt vs Nelson,2,Roy Nelson,0,9,23,1,3,0,0,19,9,23,7,20,1,2,1,1,9,23,0,0,0,0
23501,UFC Fight Night: Hunt vs Nelson,1,Myles Jury,1,10,23,0,1,0,0,5,10,23,7,17,1,4,2,2,4,15,0,0,6,8
23502,UFC Fight Night: Hunt vs Nelson,1,Takanori Gomi,0,1,4,0,0,0,0,0,1,4,0,3,1,1,0,0,1,4,0,0,0,0
23503,UFC Fight Night: Hunt vs Nelson,1,Yoshihiro Akiyama,0,28,40,1,2,0,0,170,8,15,6,13,2,2,0,0,4,11,0,0,4,4
23504,UFC Fight Night: Hunt vs Nelson,1,Amir Sadollah,0,19,35,0,0,0,0,11,9,25,6,20,0,1,3,4,6,20,3,5,0,0
23505,UFC Fight Night: Hunt vs Nelson,2,Yoshihiro Akiyama,0,22,46,1,3,0,0,157,16,40,14,38,2,2,0,0,8,23,0,1,8,16
23506,UFC Fight Night: Hunt vs Nelson,2,Amir Sadollah,0,28,48,0,0,0,0,1,24,42,12,28,4,4,8,10,17,31,2,2,5,9
23507,UFC Fight Night: Hunt vs Nelson,3,Yoshihiro Akiyama,0,44,79,0,0,0,0,148,33,64,31,62,2,2,0,0,14,26,0,0,19,38
23508,UFC Fight Night: Hunt vs Nelson,3,Amir Sadollah,0,16,41,0,0,0,0,0,9,34,6,29,0,0,3,5,8,33,1,1,0,0
23509,UFC Fight Night: Hunt vs Nelson,1,Miesha Tate,0,37,64,1,1,0,0,54,31,58,16,39,12,15,3,4,17,38,14,18,0,2
23510,UFC Fight Night: Hunt vs Nelson,1,Rin Nakai,0,31,50,0,6,0,0,26,10,27,5,18,3,7,2,2,5,15,5,10,0,2
