fight_id,event_name,fighter_1_link,fighter_1,fighter_1_result,fighter_2_link,fighter_2,fighter_2_result,bout_type,method,end_round,end_time_round,max_round,referee,fight_link
6217,UFC Fight Night: Nogueira vs Davis,http://ufcstats.com/fighter-details/902ab9197b83d0db,Phil Davis,W,http://ufcstats.com/fighter-details/73e09f837f3b5ecc,Rogerio Nogueira,L,Light Heavyweight Bout,Decision - Unanimous,3,300,3,Herb Dean,http://ufcstats.com/fight-details/28b405fe1552ccad
6218,UFC Fight Night: Nogueira vs Davis,http://ufcstats.com/fighter-details/365fee2da473b177,Anthony Johnson,W,http://ufcstats.com/fighter-details/473ce3aa581251a2,Dan Hardy,L,Welterweight Bout,Decision - Unanimous,3,300,3,Josh Rosenthal,http://ufcstats.com/fight-details/60f3232bc7a73b15
6219,UFC Fight Night: Nogueira vs Davis,http://ufcstats.com/fighter-details/322a56923b396b4d,DaMarques Johnson,L,http://ufcstats.com/fighter-details/2650e2f846a30f64,Amir Sadollah,W,Welterweight Bout,KO/TKO,2,207,3,Mario Yamasaki,http://ufcstats.com/fight-details/de78bdd8c734e8ab
6220,UFC Fight Night: Nogueira vs Davis,http://ufcstats.com/fighter-details/c451d67c09c55418,Chan Sung Jung,W,http://ufcstats.com/fighter-details/917e53fa0adea0d3,Leonard Garcia,L,Featherweight Bout,Submission,2,299,3,Dan Miragliotta,http://ufcstats.com/fight-details/bb70048e290f4a86
6221,UFC Fight Night: Nogueira vs Davis,http://ufcstats.com/fighter-details/7691a80e6ca3e55b,Jon Madsen,L,http://ufcstats.com/fighter-details/353de740bb6c7e75,Mike Russow,W,Heavyweight Bout,TKO - Doctor's Stoppage,2,300,3,Anthony Hamlett,http://ufcstats.com/fight-details/70e78fcf793bc82b
6222,UFC Fight Night: Nogueira vs Davis,http://ufcstats.com/fighter-details/7aa3d6964eff4877,Alex Caceres,L,http://ufcstats.com/fighter-details/51b1e2fd9872005b,Mackens Semerzier,W,Featherweight Bout,Submission,1,198,3,Mario Yamasaki,http://ufcstats.com/fight-details/28f57f60a46654f6
6223,UFC Fight Night: Nogueira vs Davis,http://ufcstats.com/fighter-details/28f3c2258a1d8874,John Hathaway,W,http://ufcstats.com/fighter-details/baed16f18348908e,Kris McCray,L,Welterweight Bout,Decision - Split,3,300,3,Herb Dean,http://ufcstats.com/fight-details/60d27c73e4a20318
6224,UFC Fight Night: Nogueira vs Davis,http://ufcstats.com/fighter-details/d0314416a7f26527,Michael McDonald,W,http://ufcstats.com/fighter-details/bbfca6d5c27d9cd8,Edwin Figueroa,L,Bantamweight Bout,Decision - Unanimous,3,300,3,Josh Rosenthal,http://ufcstats.com/fight-details/c67473192bda50d8
6225,UFC Fight Night: Nogueira vs Davis,http://ufcstats.com/fighter-details/008dc37cca279def,Sean McCorkle,L,http://ufcstats.com/fighter-details/80779d7441af1b52,Christian Morecraft,W,Heavyweight Bout,Submission,2,250,3,Anthony Hamlett,http://ufcstats.com/fight-details/774f7eed6b0180be
6226,UFC Fight Night: Nogueira vs Davis,http://ufcstats.com/fighter-details/0941df56f6ac954b,Johny Hendricks,W,http://ufcstats.com/fighter-details/8f2939f5fd9cca1e,TJ Waldburger,L,Welterweight Bout,KO/TKO,1,95,3,Mario Yamasaki,http://ufcstats.com/fight-details/a1f4a5fcef50915b
6227,UFC Fight Night: Nogueira vs Davis,http://ufcstats.com/fighter-details/df2bf09c99594848,Mario Miranda,L,http://ufcstats.com/fighter-details/d5f820c11a121050,Aaron Simpson,W,Middleweight Bout,Decision - Unanimous,3,300,3,Dan Miragliotta,http://ufcstats.com/fight-details/89d39663ff1b890e
6228,UFC Fight Night: Nogueira vs Davis,http://ufcstats.com/fighter-details/28f62d866c59c709,Waylon Lowe,L,http://ufcstats.com/fighter-details/6fb1ba67bef41b37,Nik Lentz,W,Lightweight Bout,Submission,3,144,3,Anthony Hamlett,http://ufcstats.com/fight-details/04d97700dbdaef5e
6229,UFC 128: Shogun vs Jones,http://ufcstats.com/fighter-details/140745cbbcb023ac,Mauricio Rua,L,http://ufcstats.com/fighter-details/07f72a2a7591b409,Jon Jones,W,UFC Light Heavyweight Title Bout,KO/TKO,3,157,5,Herb Dean,http://ufcstats.com/fight-details/dc2a3aeac1441991
6230,UFC 128: Shogun vs Jones,http://ufcstats.com/fighter-details/78114b7199cef90c,Urijah Faber,W,http://ufcstats.com/fighter-details/fc9a9559a05f2704,Eddie Wineland,L,Bantamweight Bout,Decision - Unanimous,3,300,3,Keith Peterson,http://ufcstats.com/fight-details/dd3ea525fe1898f1
6231,UFC 128: Shogun vs Jones,http://ufcstats.com/fighter-details/d1941565abf50b16,Jim Miller,W,http://ufcstats.com/fighter-details/ece280745f8727b8,Kamal Shalorus,L,Lightweight Bout,KO/TKO,3,135,3,Kevin Mulhall,http://ufcstats.com/fight-details/2a28ce0035468735
6232,UFC 128: Shogun vs Jones,http://ufcstats.com/fighter-details/d0c29452d3272603,Dan Miller,L,http://ufcstats.com/fighter-details/a8e6a69796280f17,Nate Marquardt,W,Middleweight Bout,Decision - Unanimous,3,300,3,Dan Miragliotta,http://ufcstats.com/fight-details/376beb49aadb06d6
6233,UFC 128: Shogun vs Jones,http://ufcstats.com/fighter-details/c32fb8c0f6471a4d,Mirko Filipovic,L,http://ufcstats.com/fighter-details/89a407032911e27e,Brendan Schaub,W,Heavyweight Bout,KO/TKO,3,224,3,Herb Dean,http://ufcstats.com/fight-details/077667e3aaf314db
6234,UFC 128: Shogun vs Jones,http://ufcstats.com/fighter-details/24b033b3daf1c9df,Luiz Cane,W,http://ufcstats.com/fighter-details/a08d909a5be6f410,Eliot Marshall,L,Light Heavyweight Bout,KO/TKO,1,135,3,Dan Miragliotta,http://ufcstats.com/fight-details/e1563825c36aad26
6235,UFC 128: Shogun vs Jones,http://ufcstats.com/fighter-details/64a50dad704d1d49,Edson Barboza,W,http://ufcstats.com/fighter-details/6bf5a7d3e081ade2,Anthony Njokuani,L,Lightweight Bout,Decision - Unanimous,3,300,3,Keith Peterson,http://ufcstats.com/fight-details/42e7cc48c31d8f29
6236,UFC 128: Shogun vs Jones,http://ufcstats.com/fighter-details/91186547a7f3f758,Ricardo Almeida,L,http://ufcstats.com/fighter-details/f5990c11974d8e9c,Mike Pyle,W,Welterweight Bout,Decision - Unanimous,3,300,3,Kevin MacDonald,http://ufcstats.com/fight-details/a8cf22bc7d05c0a1
6237,UFC 128: Shogun vs Jones,http://ufcstats.com/fighter-details/aa1952ec0b3dd8e1,Kurt Pellegrino,L,http://ufcstats.com/fighter-details/75e5fec9f72910ef,Gleison Tibau,W,Lightweight Bout,Decision - Split,3,300,3,Herb Dean,http://ufcstats.com/fight-details/e595cb4bfc26193b
6238,UFC 128: Shogun vs Jones,http://ufcstats.com/fighter-details/80eacd4da0617c57,Joseph Benavidez,W,http://ufcstats.com/fighter-details/eea0274e153256a0,Ian Loveland,L,Bantamweight Bout,Decision - Unanimous,3,300,3,Kevin Mulhall,http://ufcstats.com/fight-details/04193f1fff93ddb1
6239,UFC 128: Shogun vs Jones,http://ufcstats.com/fighter-details/05560764359161e4,Constantinos Philippou,L,http://ufcstats.com/fighter-details/f8fe2053d73d7bcf,Nick Catone,W,Catch Weight Bout,Decision - Unanimous,3,300,3,Keith Peterson,http://ufcstats.com/fight-details/560cec2acc9b0a13
6240,UFC 128: Shogun vs Jones,http://ufcstats.com/fighter-details/99bd87a300079ed9,Erik Koch,W,http://ufcstats.com/fighter-details/2f13e4020cea5b38,Raphael Assuncao,L,Featherweight Bout,KO/TKO,1,152,3,Kevin Mulhall,http://ufcstats.com/fight-details/18b31990d1808419
6241,UFC Live: Sanchez vs Kampmann,http://ufcstats.com/fighter-details/82e7929bf6c2b689,Diego Sanchez,W,http://ufcstats.com/fighter-details/8b69839f3555a67b,Martin Kampmann,L,Welterweight Bout,Decision - Unanimous,3,300,3,Herb Dean,http://ufcstats.com/fight-details/42536a8cf2eda678
6242,UFC Live: Sanchez vs Kampmann,http://ufcstats.com/fighter-details/5d7bdab5e03e3216,CB Dollaway,L,http://ufcstats.com/fighter-details/179f1948dc234f1f,Mark Munoz,W,Middleweight Bout,KO/TKO,1,54,3,Mario Yamasaki,http://ufcstats.com/fight-details/08602f790f09d949
6243,UFC Live: Sanchez vs Kampmann,http://ufcstats.com/fighter-details/7f955f71fa2ce7ac,Alessio Sakara,L,http://ufcstats.com/fighter-details/3a8176e15b9887c1,Chris Weidman,W,Middleweight Bout,Decision - Unanimous,3,300,3,Gary Copeland,http://ufcstats.com/fight-details/4186686dbd9957cd
6244,UFC Live: Sanchez vs Kampmann,http://ufcstats.com/fighter-details/b26d3e3746fb4024,Brian Bowles,W,http://ufcstats.com/fighter-details/c96e2ae6021144a1,Damacio Page,L,Bantamweight Bout,Submission,1,210,3,Chris Kinman,http://ufcstats.com/fight-details/f06030bf27ebe337
6245,UFC Live: Sanchez vs Kampmann,http://ufcstats.com/fighter-details/f1f9e48a0d150757,Steve Cantwell,L,http://ufcstats.com/fighter-details/43563a32c3f10e95,Cyrille Diabate,W,Light Heavyweight Bout,Decision - Unanimous,3,300,3,Herb Dean,http://ufcstats.com/fight-details/67afd8e69820ffa0
6246,UFC Live: Sanchez vs Kampmann,http://ufcstats.com/fighter-details/79899ecf62020f6d,Joe Stevenson,L,http://ufcstats.com/fighter-details/d1e7fc58d4225cdf,Danny Castillo,W,Lightweight Bout,Decision - Unanimous,3,300,3,Gary Copeland,http://ufcstats.com/fight-details/bbbb4c62c35f5390
6247,UFC Live: Sanchez vs Kampmann,http://ufcstats.com/fighter-details/8a59d346dc976a10,Thiago Tavares,L,http://ufcstats.com/fighter-details/75e0d3cc2262b732,Shane Roller,W,Lightweight Bout,KO/TKO,2,88,3,Mario Yamasaki,http://ufcstats.com/fight-details/16b0e962beb6d15e
6248,UFC Live: Sanchez vs Kampmann,http://ufcstats.com/fighter-details/48e093ea1f43a053,Takeya Mizugaki,W,http://ufcstats.com/fighter-details/4417980b3e798abf,Reuben Duran,L,Bantamweight Bout,Decision - Split,3,300,3,Herb Dean,http://ufcstats.com/fight-details/d59b40be94d5a609
6249,UFC Live: Sanchez vs Kampmann,http://ufcstats.com/fighter-details/054defd5420a551f,Rob Kimmons,L,http://ufcstats.com/fighter-details/aed06011bf62237b,Dongi Yang,W,Middleweight Bout,KO/TKO,2,287,3,Gary Copeland,http://ufcstats.com/fight-details/de2513c984996c8c
6250,UFC Live: Sanchez vs Kampmann,http://ufcstats.com/fighter-details/d2c55d1d2e67773b,David Branch,L,http://ufcstats.com/fighter-details/8ddf9c51c5fdea75,Rousimar Palhares,W,Middleweight Bout,Submission,2,104,3,Mario Yamasaki,http://ufcstats.com/fight-details/1fa6d636d283ac84
6251,UFC Live: Sanchez vs Kampmann,http://ufcstats.com/fighter-details/53278852bcd91e11,Igor Pokrajac,W,http://ufcstats.com/fighter-details/9b68bf67c5695185,Todd Brown,L,Light Heavyweight Bout,KO/TKO,1,300,3,Chris Kinman,http://ufcstats.com/fight-details/3ce9e07f51239edd
6252,UFC 127: Penn vs Fitch,http://ufcstats.com/fighter-details/73c7cfa551289285,BJ Penn,D,http://ufcstats.com/fighter-details/6f018c039b4d5d80,Jon Fitch,D,Welterweight Bout,Decision - Majority,3,300,3,Herb Dean,http://ufcstats.com/fight-details/f825e17e7a1332cd
6253,UFC 127: Penn vs Fitch,http://ufcstats.com/fighter-details/2b93ebd9f5417ad2,Michael Bisping,W,http://ufcstats.com/fighter-details/cb46dface0e28a2c,Jorge Rivera,L,Middleweight Bout,KO/TKO,2,114,3,Marc Goddard,http://ufcstats.com/fight-details/0f461c4ddf70eff9
6254,UFC 127: Penn vs Fitch,http://ufcstats.com/fighter-details/896c322f56b8be5a,George Sotiropoulos,L,http://ufcstats.com/fighter-details/5f87a5c00b3d17ed,Dennis Siver,W,Lightweight Bout,Decision - Unanimous,3,300,3,Leon Roberts,http://ufcstats.com/fight-details/2dd864ec1a1a4031
6255,UFC 127: Penn vs Fitch,http://ufcstats.com/fighter-details/32ba186f4b0e3267,Brian Ebersole,W,http://ufcstats.com/fighter-details/91acd6910b802a9e,Chris Lytle,L,Welterweight Bout,Decision - Unanimous,3,300,3,Steve Perceval,http://ufcstats.com/fight-details/d5e7fe1f5035505c
6256,UFC 127: Penn vs Fitch,http://ufcstats.com/fighter-details/6c2030e0a143a94b,Chris Camozzi,L,http://ufcstats.com/fighter-details/7339d340aa2889cb,Kyle Noke,W,Middleweight Bout,Submission,1,95,3,John Sharp,http://ufcstats.com/fight-details/76e6177c401f2176
6257,UFC 127: Penn vs Fitch,http://ufcstats.com/fighter-details/4f732e58ed907eff,Ross Pearson,W,http://ufcstats.com/fighter-details/f34312c2ccfa0e00,Spencer Fisher,L,Lightweight Bout,Decision - Unanimous,3,300,3,Herb Dean,http://ufcstats.com/fight-details/72372c31dee3cadc
6258,UFC 127: Penn vs Fitch,http://ufcstats.com/fighter-details/3c6976f8182d9527,Alexander Gustafsson,W,http://ufcstats.com/fighter-details/f5431394fb284bb9,James Te Huna,L,Light Heavyweight Bout,Submission,1,267,3,Marc Goddard,http://ufcstats.com/fight-details/fec8b9760d6bb235
6259,UFC 127: Penn vs Fitch,http://ufcstats.com/fighter-details/b13da0b1a3aed3e7,Nick Ring,W,http://ufcstats.com/fighter-details/7c35f869033901ae,Riki Fukuda,L,Middleweight Bout,Decision - Unanimous,3,300,3,Leon Roberts,http://ufcstats.com/fight-details/ae07b35f2797242e
6260,UFC 127: Penn vs Fitch,http://ufcstats.com/fighter-details/2adb11835acd815b,Tom Blackledge,L,http://ufcstats.com/fighter-details/4b4753d19489297f,Anthony Perosh,W,Light Heavyweight Bout,Submission,1,165,3,John Sharp,http://ufcstats.com/fight-details/e4b5f0358ce7bad4
6261,UFC 127: Penn vs Fitch,http://ufcstats.com/fighter-details/c23e3d4875340d8d,Zhang Tiequan,W,http://ufcstats.com/fighter-details/02500fb9fd79a974,Jason Reinhardt,L,Featherweight Bout,Submission,1,48,3,Steve Perceval,http://ufcstats.com/fight-details/5b6796a9194d339b
6262,UFC 127: Penn vs Fitch,http://ufcstats.com/fighter-details/eef9b891edbd4604,Mark Hunt,W,http://ufcstats.com/fighter-details/df05aa15b2d66f57,Chris Tuchscherer,L,Heavyweight Bout,KO/TKO,2,101,3,John Sharp,http://ufcstats.com/fight-details/6ac1478baeddaae8
6263,UFC 127: Penn vs Fitch,http://ufcstats.com/fighter-details/6b5b9be990774f0e,Maciej Jewtuszko,L,http://ufcstats.com/fighter-details/2721bb808bb2523c,Curt Warburton,W,Lightweight Bout,Decision - Unanimous,3,300,3,Steve Perceval,http://ufcstats.com/fight-details/062816ff1b591bbb
6264,UFC 126: Silva vs Belfort,http://ufcstats.com/fighter-details/1f454354805b6f75,Anderson Silva,W,http://ufcstats.com/fighter-details/0ee783aa00e468f0,Vitor Belfort,L,UFC Middleweight Title Bout,KO/TKO,1,205,5,Mario Yamasaki,http://ufcstats.com/fight-details/87c73e2086214b5c
6265,UFC 126: Silva vs Belfort,http://ufcstats.com/fighter-details/fcffee71cff5530e,Forrest Griffin,W,http://ufcstats.com/fighter-details/d897897060f10a3a,Rich Franklin,L,Light Heavyweight Bout,Decision - Unanimous,3,300,3,Steve Mazzagatti,http://ufcstats.com/fight-details/d2246624da1c4e38
6266,UFC 126: Silva vs Belfort,http://ufcstats.com/fighter-details/07f72a2a7591b409,Jon Jones,W,http://ufcstats.com/fighter-details/c0ab242c40decc55,Ryan Bader,L,Light Heavyweight Bout,Submission,2,260,3,Herb Dean,http://ufcstats.com/fight-details/65ce293c20bd25e2
6267,UFC 126: Silva vs Belfort,http://ufcstats.com/fighter-details/d81ac739417d7f53,Jake Ellenberger,W,http://ufcstats.com/fighter-details/4f736494fc733095,Carlos Eduardo Rocha,L,Welterweight Bout,Decision - Split,3,300,3,Kim Winslow,http://ufcstats.com/fight-details/d1cda3a0c148b725
6268,UFC 126: Silva vs Belfort,http://ufcstats.com/fighter-details/33b2f68ef95252e0,Miguel Torres,W,http://ufcstats.com/fighter-details/9ddfb3369a3b0394,Antonio Banuelos,L,Bantamweight Bout,Decision - Unanimous,3,300,3,Mario Yamasaki,http://ufcstats.com/fight-details/ce6f4d06fe5b51f3
6269,UFC 126: Silva vs Belfort,http://ufcstats.com/fighter-details/1d00756835ca67c9,Donald Cerrone,W,http://ufcstats.com/fighter-details/aac5ac38148f0528,Paul Kelly,L,Lightweight Bout,Submission,2,228,3,Steve Mazzagatti,http://ufcstats.com/fight-details/6b7033df94818cee
6270,UFC 126: Silva vs Belfort,http://ufcstats.com/fighter-details/b5b684eac99ae0a3,Chad Mendes,W,http://ufcstats.com/fighter-details/9f842be1a5337be6,Michihiro Omigawa,L,Featherweight Bout,Decision - Unanimous,3,300,3,Herb Dean,http://ufcstats.com/fight-details/ae3ab5d1892153ef
6271,UFC 126: Silva vs Belfort,http://ufcstats.com/fighter-details/4834ff149dc9542a,Norifumi Yamamoto,L,http://ufcstats.com/fighter-details/8a304bfd6bf04a57,Demetrious Johnson,W,Bantamweight Bout,Decision - Unanimous,3,300,3,Mario Yamasaki,http://ufcstats.com/fight-details/20aa994cd23074b9
6272,UFC 126: Silva vs Belfort,http://ufcstats.com/fighter-details/9b74de674c355425,Paul Taylor,W,http://ufcstats.com/fighter-details/ccba80d4820ef557,Gabe Ruediger,L,Lightweight Bout,KO/TKO,2,102,3,Kim Winslow,http://ufcstats.com/fight-details/95f136c07f9834be
6273,UFC 126: Silva vs Belfort,http://ufcstats.com/fighter-details/b959e8c7fd8390d2,Kyle Kingsbury,W,http://ufcstats.com/fighter-details/744e098e065cfdbe,Ricardo Romero,L,Light Heavyweight Bout,KO/TKO,1,21,3,Steve Mazzagatti,http://ufcstats.com/fight-details/c1843fa8f113d321
6274,UFC 126: Silva vs Belfort,http://ufcstats.com/fighter-details/236a37d96d476164,Mike Pierce,W,http://ufcstats.com/fighter-details/6e0273f9478be71e,Kenny Robertson,L,Welterweight Bout,KO/TKO,2,29,3,Herb Dean,http://ufcstats.com/fight-details/791b8b3a475487e9
6275,UFC Fight Night: Fight for the Troops 2,http://ufcstats.com/fighter-details/ccd1299e0345e0ce,Melvin Guillard,W,http://ufcstats.com/fighter-details/e5c9de15bb58b1c6,Evan Dunham,L,Lightweight Bout,KO/TKO,1,178,3,Mario Yamasaki,http://ufcstats.com/fight-details/6963c65b49e47277
6276,UFC Fight Night: Fight for the Troops 2,http://ufcstats.com/fighter-details/ba280572acfba13f,Matt Mitrione,W,http://ufcstats.com/fighter-details/219a254e15d60135,Tim Hague,L,Heavyweight Bout,KO/TKO,1,179,3,Dan Miragliotta,http://ufcstats.com/fight-details/a60ba933a7ea898e
6277,UFC Fight Night: Fight for the Troops 2,http://ufcstats.com/fighter-details/0a97691039c4bbfb,Mark Hominick,W,http://ufcstats.com/fighter-details/3c0437fbeda06962,George Roop,L,Featherweight Bout,KO/TKO,1,88,3,Don Turnage,http://ufcstats.com/fight-details/9a71dc94152a76ac
6278,UFC Fight Night: Fight for the Troops 2,http://ufcstats.com/fighter-details/658c3465581ae46b,Pat Barry,W,http://ufcstats.com/fighter-details/46baf0f57edfa4df,Joey Beltran,L,Heavyweight Bout,Decision - Unanimous,3,300,3,Mario Yamasaki,http://ufcstats.com/fight-details/4abf375aa97364f6
6279,UFC Fight Night: Fight for the Troops 2,http://ufcstats.com/fighter-details/282fa667ff9c51ed,Cole Miller,L,http://ufcstats.com/fighter-details/eb29176b03dfa888,Matt Wiman,W,Lightweight Bout,Decision - Unanimous,3,300,3,Dan Miragliotta,http://ufcstats.com/fight-details/dc58af0c02a42743
6280,UFC Fight Night: Fight for the Troops 2,http://ufcstats.com/fighter-details/7be63795363029e8,Cody McKenzie,L,http://ufcstats.com/fighter-details/5f04e3d58d9ce982,Yves Edwards,W,Lightweight Bout,Submission,2,273,3,Jon Schorle,http://ufcstats.com/fight-details/ab8b506dd2277da3
6281,UFC Fight Night: Fight for the Troops 2,http://ufcstats.com/fighter-details/322a56923b396b4d,DaMarques Johnson,W,http://ufcstats.com/fighter-details/eaea0fc7b76525a8,Mike Guymon,L,Welterweight Bout,Submission,1,202,3,Don Turnage,http://ufcstats.com/fight-details/a245b4d0a7861fb8
6282,UFC Fight Night: Fight for the Troops 2,http://ufcstats.com/fighter-details/94527830000ab715,Rani Yahya,W,http://ufcstats.com/fighter-details/e0b74df14f52cd15,Mike Brown,L,Featherweight Bout,Decision - Unanimous,3,300,3,Mario Yamasaki,http://ufcstats.com/fight-details/ba5b23e7ef308883
6283,UFC Fight Night: Fight for the Troops 2,http://ufcstats.com/fighter-details/28f62d866c59c709,Waylon Lowe,W,http://ufcstats.com/fighter-details/f1f37d667bcd0d27,Willamy Freire,L,Lightweight Bout,Decision - Unanimous,3,300,3,Dan Miragliotta,http://ufcstats.com/fight-details/dbfac95047e7b33a
6284,UFC Fight Night: Fight for the Troops 2,http://ufcstats.com/fighter-details/98f6da59d765ec94,Charlie Brenneman,W,http://ufcstats.com/fighter-details/dc5a6b2fdb27e7dc,Amilcar Alves,L,Welterweight Bout,Decision - Unanimous,3,300,3,Jon Schorle,http://ufcstats.com/fight-details/986bc0ce25dac848
6285,UFC Fight Night: Fight for the Troops 2,http://ufcstats.com/fighter-details/901cddcbfa079097,Will Campuzano,L,http://ufcstats.com/fighter-details/b2e3aca4cd363477,Chris Cariaso,W,Bantamweight Bout,Decision - Unanimous,3,300,3,Don Turnage,http://ufcstats.com/fight-details/89cb6801b51f2216
6286,UFC 125: Resolution,http://ufcstats.com/fighter-details/f2688492b9a525a3,Frankie Edgar,D,http://ufcstats.com/fighter-details/7d96bc577e5178b2,Gray Maynard,D,UFC Lightweight Title Bout,Decision - Split,5,300,5,Yves Lavigne,http://ufcstats.com/fight-details/91bb64656e13a1d4
6287,UFC 125: Resolution,http://ufcstats.com/fighter-details/d43a048a880efdff,Chris Leben,L,http://ufcstats.com/fighter-details/579fcdfcabd23a7b,Brian Stann,W,Middleweight Bout,KO/TKO,1,217,3,Josh Rosenthal,http://ufcstats.com/fight-details/075be81e3f92c2bf
6288,UFC 125: Resolution,http://ufcstats.com/fighter-details/fa315e6c77eee106,Brandon Vera,NC,http://ufcstats.com/fighter-details/2924886ee9c4c527,Thiago Silva,NC,Light Heavyweight Bout,Overturned,3,300,3,Steve Mazzagatti,http://ufcstats.com/fight-details/65b4d4be2d04bb34
6289,UFC 125: Resolution,http://ufcstats.com/fighter-details/8355922d564b152c,Nate Diaz,L,http://ufcstats.com/fighter-details/9bcf8603ceb25680,Dong Hyun Kim,W,Welterweight Bout,Decision - Unanimous,3,300,3,Yves Lavigne,http://ufcstats.com/fight-details/de7eec13356baebe
